CUS_CUST_ID,semana,processo,cdu,solucao,qtd
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - No sabe cómo funciona  / tiene dudas con el envío (V),3
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),2
2664352051,S2_24-30Mar,Reputación,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Robada/Extraviada (V),1
2664352051,S2_24-30Mar,Viaje del paquete - Comprador,Tiene dudas sobre el estado del envio,Envío retenido: debe enviar documentación (C),1
2664352051,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
2664352051,S3_31Mar-06Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,10
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",9
2664352051,S3_31Mar-06Abr,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),8
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución -  Debe esperar a que se genere (V),6
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),5
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2664352051,S3_31Mar-06Abr,Reversa,Generales,Pedido de datos - Solicitamos datos para gestión,4
2664352051,S3_31Mar-06Abr,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,3
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),3
2664352051,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - No sabe cómo funciona  / tiene dudas con el envío (V),3
2664352051,S3_31Mar-06Abr,Reversa,Quiere consultar por una devolución en camino,Devolución: paquete confiscado - debe contactarse con organismo,2
2664352051,S3_31Mar-06Abr,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío cancelado - informamos motivo al vendedor,1
2664352051,S4_07-13Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,9
2664352051,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dirección de devolución: Ya entregado (V),5
2664352051,S4_07-13Abr,Viaje del paquete - Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,5
2664352051,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),5
2664352051,S4_07-13Abr,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,5
2664352051,S4_07-13Abr,Reversa,Generales,Pedido de datos - Solicitamos datos para gestión,4
2664352051,S4_07-13Abr,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2664352051,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",3
2664352051,S4_07-13Abr,Reversa,Quiere consultar por una devolución en camino,Devolución: paquete confiscado - debe contactarse con organismo,2
2664352051,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),2
2664352051,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,1
2664352051,S5_14-16Abr,Viaje del paquete - Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,5
2664352051,S5_14-16Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,4
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),4
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dirección de devolución: Ya entregado (V),3
2664352051,S5_14-16Abr,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),3
2664352051,S5_14-16Abr,Reversa,Generales,Pedido de datos - Solicitamos datos para gestión,3
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),3
2664352051,S5_14-16Abr,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío cancelado - informamos motivo al vendedor,2
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",2
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución -  Debe esperar a que se genere (V),2
2664352051,S5_14-16Abr,Viaje del paquete - Comprador,Generales,Pedido de datos - Solicitamos datos para gestión,2
2664352051,S5_14-16Abr,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,1
2664352051,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,1
3005130274,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,21
3005130274,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,8
3005130274,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,4
3005130274,Pre_01-16Mar,Reputación ME,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
3005130274,Pre_01-16Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Activar ME: Cómo activar el servicio en sus publicaciones,1
3005130274,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,9
3005130274,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,4
3005130274,S1_17-23Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Activar ME: Cómo activar el servicio en sus publicaciones,2
3005130274,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,2
3005130274,S1_17-23Mar,Reputación ME,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
3005130274,S1_17-23Mar,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,1
3005130274,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,17
3005130274,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,6
3005130274,S2_24-30Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Activar ME: Cómo activar el servicio en sus publicaciones,4
3005130274,S2_24-30Mar,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,3
3005130274,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,3
3005130274,S2_24-30Mar,Reputación ME,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
3005130274,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,5
3005130274,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,3
3005130274,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,1
3005130274,S3_31Mar-06Abr,Reputación ME,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
3005130274,S3_31Mar-06Abr,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,1
3005130274,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,2
3005130274,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,2
3005130274,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,1
3005130274,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,1
3005130274,S4_07-13Abr,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,1
3005130274,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,11
3005130274,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,5
3005130274,S5_14-16Abr,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,3
3005130274,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,3
3005130274,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,3
3005130274,S5_14-16Abr,Reputación ME,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
3005130274,S5_14-16Abr,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Activar ME: Cómo activar el servicio en sus publicaciones,2
