case_id,team
448712602,BR_Ventas_Sellers_Longtail
449585371,BR_Ventas_Sellers_Longtail
449584889,BR_Ventas_Sellers_Longtail
448554972,BR_Ventas_Sellers_Longtail
448824431,BR_Ventas_Sellers_Longtail
449197399,BR_Ventas_Sellers_Longtail
448702347,BR_Ventas_Sellers_Longtail
449191169,BR_Ventas_Sellers_Longtail
449329489,BR_Ventas_Sellers_Longtail
449735334,BR_Ventas_Sellers_Longtail
448555719,BR_Ventas_Sellers_Longtail
448937888,BR_Ventas_Sellers_Longtail
449172103,BR_Ventas_Sellers_Longtail
449197097,BR_Ventas_Sellers_Longtail
449627014,BR_Ventas_Sellers_Longtail
448945006,BR_Ventas_Sellers_Longtail
449092863,BR_Ventas_Sellers_Longtail
449380970,BR_Ventas_Sellers_Longtail
449433842,BR_Ventas_Sellers_Longtail
449626105,BR_Ventas_Sellers_Longtail
449969976,BR_Ventas_Sellers_Longtail
449052695,BR_Ventas_Sellers_Longtail
449493786,BR_Ventas_Sellers_Longtail
449626517,BR_Ventas_Sellers_Longtail
448847647,BR_Ventas_Sellers_Longtail
450105786,BR_ME_Sellers_Longtail
450672854,BR_ME_Sellers_Longtail
450605676,BR_ME_Sellers_Longtail
450533581,BR_ME_Sellers_Longtail
451357755,BR_ME_Sellers_Longtail
450628730,BR_ME_Sellers_Longtail
450839673,BR_ME_Sellers_Longtail
450014514,BR_ME_Sellers_Longtail
450522273,BR_ME_Sellers_Longtail
450832137,BR_ME_Sellers_Longtail
450909390,BR_ME_Sellers_Longtail
451457606,BR_ME_Sellers_Longtail
450585221,BR_ME_Sellers_Longtail
450558324,BR_ME_Sellers_Longtail
450561880,BR_ME_Sellers_Longtail
450015501,BR_ME_Sellers_Longtail
450590477,BR_ME_Sellers_Longtail
451083562,BR_ME_Sellers_Longtail
450095810,BR_ME_Sellers_Longtail
450017916,BR_ME_Sellers_Longtail
450296327,BR_ME_Sellers_Longtail
450558867,BR_ME_Sellers_Longtail
450568965,BR_ME_Sellers_Longtail
450531434,BR_ME_Sellers_Longtail
452922331,BR_ME_Sellers_Longtail
453159015,BR_ME_Sellers_Longtail
453199262,BR_ME_Sellers_Longtail
452916275,BR_ME_Sellers_Longtail
453271441,BR_ME_Sellers_Longtail
452908027,BR_ME_Sellers_Longtail
452887051,BR_ME_Sellers_Longtail
452975634,BR_ME_Sellers_Longtail
453264899,BR_ME_Sellers_Longtail
453263456,BR_ME_Sellers_Longtail
452986635,BR_ME_Sellers_Longtail
453047997,BR_ME_Sellers_Longtail
453055910,BR_ME_Sellers_Longtail
